,0
246,106.28962789789612
247,103.86761829046682
248,86.18556827357318
249,90.09797708197378
250,96.3658930073498
251,87.44388374622419
252,87.69077477744199
253,90.18446140321964
254,95.3149524667846
255,91.89220820049205
256,96.82201654693033
257,112.31341218236906
258,94.42561293468256
259,108.09348515968185
260,109.48366670362766
261,86.59430531282112
262,84.74514605899722
263,90.23662703841208
264,107.34418457615216
265,91.05474821120987
266,85.39463439851451
267,102.54868240047809
268,86.18226011226488
269,105.51394718172361
270,112.32660824047628
271,98.42467846769102
272,101.0011174188343
273,92.846467104736
274,99.93793650429002
275,113.07133998743765
276,107.7652025147754
277,93.4972832159768
278,86.13563078010326
279,87.7555346760418
280,98.63349515441206
281,110.46352809556637
282,98.58130111944597
283,110.02555476148625
284,109.51869183505774
285,93.83551532537204
286,100.44671748181524
287,89.77976687277564
288,110.85976827473367
289,97.77249521852974
290,88.20287553895238
291,104.61306038334251
292,96.63774970293989
293,96.72037880717687
294,102.51166815711348
295,101.22053124217452
296,109.95435542180789
297,88.7594181939807
298,110.15131759289349
299,100.38384501700486
300,112.32237088541363
301,105.2846606162378
302,99.05794187350558
303,86.59423130330894
304,104.27711640960474
305,95.46160845959741
306,93.70479200475583
307,115.53240193280067
308,114.0096005258593
309,114.07724241292891
310,100.70344462403557
311,100.51704854209895
312,110.03280001012783
313,88.6668160617102
314,95.6934938126472
315,95.85888752507371
316,106.00575241302951
317,96.63195018324807
318,99.97606014725802
319,100.05470841811268
320,88.24430432711854
321,96.2342351781154
322,91.71726653428313
323,95.78423167706329
324,100.9724535133778
325,96.79707540115224
326,103.78929232271028
327,113.30066492977645
328,102.91950705331199
329,93.92584949994946
330,102.72662770928729
331,117.43183684410897
332,102.04238605971628
333,89.5510800281558
334,97.8644205016578
335,98.43387626694076
336,103.35368508912909
337,108.5527592356862
338,89.94809274849015
339,104.41121803245744
340,94.21368662591941
341,98.71042257986909
342,103.12850158842224
343,102.18055279676925
344,109.37614775098
345,103.29745380656152
346,101.46971070780862
347,117.38909523612183
348,117.83473841855385
349,112.75484841122288
350,113.1243658609833
351,116.53724253152284
352,117.08280313674454
353,107.36119352239092
354,118.80645535995464
355,100.8910875021414
356,93.90906735473442
357,103.27515909699514
358,119.31880775065903
359,116.38996013669741
360,95.67966613550573
