,Total,Mismatch,Opex,Coal,Coal Cost,CO2
163,2.6993878861804212,0,59.56666666666666,0.0,0.0,0.0
164,54.74104954440015,0,59.56666666666666,2885.672854360201,115.42691417440805,3.9533718104734756
165,113.29598693203933,0,59.56666666666666,6162.25775635015,246.490310254006,8.442293126199706
166,282.9536367497435,0,59.56666666666666,15689.791555295838,627.5916622118335,21.4950144307553
167,413.99530311635885,0,59.56666666666666,23137.824405650015,925.5129762260007,31.698819435740525
168,486.14544853609937,0,59.56666666666666,27329.28752501528,1093.1715010006112,37.441123909270935
169,446.21146092382156,0,59.56666666666666,25194.87940675825,1007.79517627033,34.51698478725881
170,259.4914953263499,0,59.56666666666666,14661.35057907511,586.4540231630044,20.0860502933329
171,73.0461293158521,0,59.56666666666666,4040.42514748693,161.61700589947722,5.535382452057095
172,2.583960649784693,0,59.56666666666666,0.0,0.0,0.0
173,2.571444016010812,0,59.56666666666666,0.0,0.0,0.0
174,2.5589880124640363,0,59.56666666666666,0.0,0.0,0.0
175,2.5465923454532273,0,59.56666666666666,0.0,0.0,0.0
176,51.897273974972734,0,59.56666666666666,2900.6437745406306,116.02575098162522,3.9738819711206643
177,107.13468840327408,0,59.56666666666666,6177.118941414127,247.0847576565651,8.462652949737356
178,267.18602002093064,0,59.56666666666666,15704.543809589099,628.181752383564,21.515225019137066
179,390.7499258515036,0,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
180,458.8704092909539,0,59.56666666666666,27343.824307264476,1093.752972290579,37.461039300952336
181,421.19389097219045,0,59.56666666666666,25209.309636071906,1008.3723854428763,34.53675420141852
182,245.0400706801992,0,59.56666666666666,14675.675036473944,587.0270014589578,20.105674799969304
183,69.14534191705788,0,59.56666666666666,4054.644608266863,162.18578433067452,5.554863113325603
184,2.4376987262119747,0,59.56666666666666,0.0,0.0,0.0
185,2.4258905811422746,0,59.56666666666666,0.0,0.0,0.0
186,2.414139634400034,0,59.56666666666666,0.0,0.0,0.0
187,2.4024456089181383,0,59.56666666666666,0.0,0.0,0.0
188,49.1797363126493,0,59.56666666666666,2914.349684217393,116.57398736869573,3.992659067377829
189,101.28783367132704,0,59.56666666666666,6190.724388355377,247.6289755342151,8.481292412046868
190,252.27701740339705,0,59.56666666666666,15718.049530175087,628.7219812070035,21.533727856339873
191,368.6320055202863,0,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
192,433.1061655000732,0,59.56666666666666,27357.13276272994,1094.2853105091976,37.47927188494002
193,397.5597366662783,0,59.56666666666666,25222.52054209534,1008.9008216838135,34.554853142670616
194,231.37437458223948,0,59.56666666666666,14688.78910808149,587.5515643232596,20.123641078071643
